Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
17:08:23.503,-8.08,1.19,-63.64,5.67,-5.18,-2.87,-0.02,-0.12,1.06,1000
17:08:23.504,-7.96,1.16,-63.66,6.46,-5.98,-0.61,-0.0,-0.13,1.04,1000
17:08:23.517,-7.86,1.05,-63.66,7.5,-6.1,1.89,0.01,-0.16,1.04,1000
17:08:23.526,-7.78,0.91,-63.62,8.17,-4.57,4.27,0.02,-0.13,1.02,1000
17:08:23.537,-7.7,0.79,-63.57,7.5,-1.95,5.06,0.01,-0.14,1.03,1000
17:08:23.549,-7.62,0.69,-63.52,6.71,1.04,4.21,-0.0,-0.13,0.99,1000
17:08:23.558,-7.54,0.68,-63.48,5.0,3.48,1.77,-0.02,-0.12,1.02,1000
17:08:23.570,-7.45,0.72,-63.48,2.87,4.33,-0.73,-0.01,-0.12,1.0,1000
17:08:23.582,-7.39,0.79,-63.5,1.65,3.29,-3.29,-0.05,-0.13,1.02,1000
17:08:23.592,-7.35,0.89,-63.54,0.79,0.49,-5.43,-0.03,-0.11,1.02,1000
17:08:23.605,-7.3,0.93,-63.6,-0.43,-2.99,-5.24,-0.0,-0.14,1.03,1000
17:08:23.614,-7.3,0.87,-63.65,-0.49,-5.79,-3.48,0.01,-0.14,1.01,1000
17:08:23.625,-7.3,0.74,-63.68,0.3,-6.65,-1.16,0.01,-0.13,1.02,1000
17:08:23.641,-7.31,0.57,-63.68,0.37,-5.43,0.06,0.0,-0.14,1.01,1000
17:08:23.652,-7.33,0.46,-63.68,0.61,-3.05,-0.3,-0.01,-0.13,1.01,1000
17:08:23.657,-7.33,0.42,-63.69,0.06,-0.43,-1.46,-0.0,-0.12,1.02,1000
17:08:23.675,-7.32,0.43,-63.71,0.24,2.07,-3.05,-0.03,-0.13,1.01,1000
17:08:23.685,-7.31,0.5,-63.76,0.61,2.8,-4.51,-0.02,-0.12,1.02,1000
17:08:23.691,-7.27,0.56,-63.81,0.55,1.77,-4.21,-0.01,-0.13,1.03,1000
17:08:23.703,-7.24,0.58,-63.85,1.22,-0.06,-2.62,-0.0,-0.12,1.02,1000
17:08:23.716,-7.21,0.56,-63.86,1.95,-1.52,-0.37,0.0,-0.13,1.02,1000
17:08:23.723,-7.19,0.51,-63.86,2.32,-2.13,0.91,-0.01,-0.14,1.02,1000
17:08:23.736,-7.16,0.48,-63.85,2.01,-1.46,1.22,-0.01,-0.12,1.02,1000
17:08:23.746,-7.13,0.46,-63.84,1.04,-0.12,1.16,-0.01,-0.13,1.02,1000
17:08:23.761,-7.12,0.48,-63.83,0.43,1.04,0.18,-0.02,-0.13,1.01,1000
17:08:23.768,-7.12,0.55,-63.83,0.43,1.28,-1.34,-0.05,-0.12,1.02,1000
17:08:23.781,-7.1,0.66,-63.85,0.18,0.3,-2.74,-0.03,-0.12,1.03,1000
17:08:23.790,-7.07,0.72,-63.88,-0.12,-1.77,-1.83,-0.01,-0.12,1.04,1000
17:08:23.802,-7.06,0.7,-63.89,1.65,-3.66,-0.12,-0.01,-0.13,1.01,1000
17:08:23.811,-7.05,0.67,-63.89,2.26,-4.82,1.16,-0.01,-0.13,1.04,1000
17:08:23.822,-7.03,0.61,-63.87,1.95,-4.7,2.32,0.0,-0.13,1.02,1000
17:08:23.834,-7.03,0.52,-63.84,1.52,-2.68,3.11,0.01,-0.13,1.03,1000
17:08:23.845,-7.02,0.45,-63.81,0.73,0.73,2.87,0.0,-0.12,1.01,1000
17:08:23.857,-7.02,0.41,-63.78,0.67,3.23,1.77,-0.01,-0.14,1.0,1000
17:08:23.869,-7.03,0.47,-63.78,-0.12,4.7,-1.04,-0.04,-0.12,1.02,1000
17:08:23.878,-7.02,0.57,-63.8,-0.67,4.45,-2.93,-0.02,-0.12,1.02,1000
17:08:23.888,-7.02,0.66,-63.84,-0.91,2.8,-3.72,-0.02,-0.13,1.02,1000
17:08:23.899,-7.01,0.71,-63.87,-0.67,-0.49,-3.29,-0.01,-0.11,1.02,1000
17:08:23.910,-6.98,0.69,-63.9,-0.61,-3.35,-2.01,-0.0,-0.13,1.03,1000
17:08:23.923,-6.99,0.62,-63.92,-0.43,-4.76,-0.91,-0.0,-0.13,1.02,1000
17:08:23.932,-7.0,0.55,-63.93,-0.61,-4.21,-0.55,-0.01,-0.13,1.02,1000
17:08:23.948,-7.01,0.51,-63.94,-0.98,-2.87,-1.83,-0.03,-0.13,1.02,1000
17:08:23.955,-7.01,0.52,-63.96,-1.04,-0.85,-2.8,-0.01,-0.12,1.02,1000
17:08:23.966,-7.0,0.54,-64.0,-1.04,0.55,-3.29,-0.02,-0.13,1.02,1000
17:08:23.977,-7.01,0.59,-64.03,-0.18,0.79,-3.29,-0.02,-0.12,1.02,1000
17:08:23.987,-7.0,0.64,-64.07,0.0,0.37,-2.68,-0.02,-0.12,1.04,1000
17:08:24.000,-6.98,0.66,-64.09,0.49,-0.98,-0.73,-0.01,-0.13,1.02,1000
17:08:24.010,-6.98,0.64,-64.08,1.16,-2.2,1.34,0.0,-0.13,1.03,1000
17:08:24.020,-6.98,0.58,-64.06,1.28,-2.2,3.29,0.0,-0.13,1.02,1000
17:08:24.034,-6.98,0.53,-64.02,1.52,-1.4,4.15,-0.02,-0.13,1.01,1000
17:08:24.044,-6.98,0.54,-63.98,1.16,-0.18,2.87,-0.02,-0.12,1.02,1000
17:08:24.054,-6.97,0.57,-63.95,0.06,0.91,1.95,-0.02,-0.12,1.02,1000
17:08:24.066,-6.96,0.61,-63.93,-0.43,0.91,1.4,-0.01,-0.12,1.02,1000
17:08:24.082,-6.95,0.62,-63.92,-0.91,0.37,1.28,-0.0,-0.12,1.02,1000
17:08:24.089,-6.95,0.6,-63.9,-1.28,-0.37,1.59,-0.0,-0.14,1.02,1000
17:08:24.097,-6.98,0.57,-63.89,-1.83,-0.79,1.46,-0.0,-0.12,1.02,1000
17:08:24.109,-7.01,0.54,-63.87,-1.95,-0.91,0.98,-0.02,-0.13,1.01,1000
17:08:24.121,-7.06,0.54,-63.87,-2.5,-0.91,-0.37,-0.01,-0.12,1.02,1000
