Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
16:16:30.591,15.77,-8.16,-236.87,-0.06,-0.06,-0.43,0.14,0.28,0.98,1000
16:16:30.591,15.77,-8.16,-236.87,-0.06,-0.06,-0.61,0.14,0.28,0.98,1000
16:16:30.593,15.77,-8.16,-236.87,0.0,-0.18,-0.55,0.14,0.28,0.98,1000
16:16:30.595,15.77,-8.16,-236.87,-0.12,-0.3,-0.37,0.14,0.28,0.98,1000
16:16:30.597,15.77,-8.16,-236.87,-0.06,-0.12,-0.37,0.14,0.28,0.98,1000
16:16:30.600,15.77,-8.16,-236.87,-0.12,-0.3,-0.3,0.14,0.28,0.98,1000
16:16:30.601,15.77,-8.16,-236.88,-0.12,-0.3,-0.61,0.14,0.28,0.98,1000
16:16:30.603,15.77,-8.16,-236.88,-0.18,-0.3,-0.37,0.14,0.28,0.98,1000
16:16:30.605,15.77,-8.16,-236.88,-0.06,-0.24,-0.37,0.14,0.28,0.98,1000
16:16:30.608,15.77,-8.15,-236.88,-0.06,-0.18,-0.49,0.14,0.28,0.98,1000
16:16:30.608,15.77,-8.15,-236.88,-0.18,-0.37,-0.43,0.14,0.28,0.98,1000
16:16:30.610,15.77,-8.15,-236.88,-0.18,-0.24,-0.43,0.14,0.28,0.98,1000
16:16:30.626,15.77,-8.15,-236.88,-0.3,-0.37,-0.37,0.14,0.28,0.98,1000
16:16:30.626,15.77,-8.15,-236.88,-0.37,-0.37,-0.37,0.14,0.28,0.98,1000
16:16:30.626,15.77,-8.15,-236.88,-0.37,-0.37,-0.49,0.14,0.28,0.98,1000
16:16:30.626,15.77,-8.15,-236.88,-0.49,-0.3,-0.37,0.14,0.28,0.98,1000
16:16:30.626,15.77,-8.15,-236.88,-0.61,-0.24,-0.37,0.14,0.28,0.98,1000
16:16:30.626,15.77,-8.15,-236.88,-0.37,-0.49,-0.18,0.14,0.28,0.98,1000
16:16:30.626,15.77,-8.15,-236.88,-0.49,-0.18,-0.37,0.14,0.28,0.98,1000
16:16:30.628,15.77,-8.15,-236.88,-0.43,-0.37,-0.37,0.14,0.28,0.98,1000
16:16:30.628,15.77,-8.15,-236.88,-0.37,-0.43,-0.37,0.14,0.28,0.98,1000
16:16:30.630,15.77,-8.15,-236.88,-0.37,-0.49,-0.37,0.14,0.28,0.98,1000
16:16:30.632,15.77,-8.15,-236.88,-0.24,-0.37,-0.43,0.14,0.28,0.98,1000
16:16:30.634,15.77,-8.15,-236.88,-0.43,-0.43,-0.37,0.15,0.28,0.98,1000
16:16:30.636,15.77,-8.15,-236.88,-0.43,-0.37,-0.37,0.14,0.28,0.98,1000
16:16:30.638,15.77,-8.15,-236.89,-0.3,-0.55,-0.55,0.15,0.28,0.98,1000
16:16:30.640,15.77,-8.15,-236.89,-0.49,-0.37,-0.43,0.15,0.27,0.98,1000
16:16:30.642,15.77,-8.15,-236.89,-0.3,-0.37,-0.43,0.14,0.28,0.98,1000
16:16:30.644,15.77,-8.15,-236.89,-0.37,-0.37,-0.37,0.15,0.27,0.98,1000
16:16:30.646,15.76,-8.15,-236.89,-0.3,-0.3,-0.37,0.15,0.28,0.98,1000
16:16:30.648,15.76,-8.15,-236.89,-0.3,-0.3,-0.43,0.15,0.28,0.98,1000
16:16:30.651,15.76,-8.15,-236.89,-0.3,-0.3,-0.37,0.14,0.27,0.98,1000
16:16:30.652,15.76,-8.15,-236.89,-0.24,-0.3,-0.37,0.15,0.28,0.98,1000
16:16:30.654,15.76,-8.15,-236.89,-0.24,-0.24,-0.37,0.14,0.28,0.98,1000
16:16:30.657,15.76,-8.15,-236.89,-0.18,-0.12,-0.37,0.15,0.28,0.98,1000
16:16:30.658,15.76,-8.15,-236.89,-0.18,-0.12,-0.43,0.15,0.28,0.98,1000
16:16:30.660,15.76,-8.15,-236.89,-0.18,-0.12,-0.37,0.15,0.28,0.98,1000
16:16:30.662,15.76,-8.15,-236.89,-0.06,-0.24,-0.49,0.15,0.28,0.98,1000
16:16:30.664,15.76,-8.15,-236.89,-0.12,-0.06,-0.43,0.15,0.28,0.98,1000
16:16:30.668,15.76,-8.15,-236.89,0.06,-0.06,-0.55,0.15,0.28,0.98,1000
16:16:30.668,15.76,-8.15,-236.89,0.12,0.0,-0.49,0.15,0.28,0.98,1000
16:16:30.670,15.76,-8.15,-236.89,0.06,0.0,-0.37,0.14,0.28,0.98,1000
16:16:30.672,15.76,-8.15,-236.89,0.12,-0.06,-0.55,0.14,0.28,0.98,1000
16:16:30.674,15.76,-8.15,-236.9,0.24,-0.06,-0.55,0.14,0.28,0.98,1000
16:16:30.676,15.76,-8.15,-236.9,0.06,-0.06,-0.49,0.14,0.29,0.98,1000
16:16:30.678,15.76,-8.15,-236.9,-0.06,-0.12,-0.37,0.15,0.28,0.98,1000
16:16:30.680,15.76,-8.15,-236.9,-0.06,-0.12,-0.43,0.15,0.28,0.98,1000
16:16:30.682,15.76,-8.15,-236.9,-0.18,-0.06,-0.49,0.14,0.28,0.98,1000
16:16:30.684,15.76,-8.15,-236.9,-0.24,-0.24,-0.67,0.15,0.28,0.98,1000
16:16:30.688,15.76,-8.15,-236.9,-0.18,-0.18,-0.49,0.14,0.28,0.98,1000
16:16:30.688,15.76,-8.15,-236.9,-0.3,-0.18,-0.43,0.14,0.28,0.98,1000
16:16:30.694,15.76,-8.15,-236.9,-0.24,-0.3,-0.37,0.15,0.28,0.98,1000
16:16:30.694,15.76,-8.15,-236.9,-0.24,-0.3,-0.43,0.15,0.28,0.98,1000
16:16:30.694,15.76,-8.15,-236.9,-0.24,-0.3,-0.49,0.15,0.28,0.98,1000
16:16:30.696,15.76,-8.15,-236.9,-0.24,-0.3,-0.43,0.14,0.28,0.98,1000
16:16:30.698,15.76,-8.15,-236.9,-0.37,-0.12,-0.49,0.14,0.28,0.98,1000
16:16:30.700,15.76,-8.15,-236.9,-0.24,-0.3,-0.49,0.14,0.28,0.98,1000
16:16:30.702,15.76,-8.15,-236.9,-0.24,-0.43,-0.49,0.14,0.28,0.98,1000
16:16:30.704,15.76,-8.15,-236.9,-0.3,-0.3,-0.37,0.14,0.28,0.98,1000
16:16:30.706,15.76,-8.15,-236.91,-0.24,-0.37,-0.49,0.15,0.29,0.98,1000
16:16:30.708,15.76,-8.15,-236.91,-0.3,-0.43,-0.43,0.14,0.28,0.98,1000
16:16:30.710,15.76,-8.15,-236.91,-0.3,-0.37,-0.43,0.15,0.28,0.98,1000
16:16:30.727,15.76,-8.15,-236.91,-0.43,-0.37,-0.49,0.14,0.28,0.98,1000
16:16:30.728,15.76,-8.15,-236.91,-0.37,-0.24,-0.43,0.14,0.28,0.98,1000
16:16:30.728,15.76,-8.15,-236.91,-0.43,-0.3,-0.49,0.14,0.28,0.98,1000
16:16:30.728,15.76,-8.15,-236.91,-0.43,-0.3,-0.61,0.15,0.28,0.98,1000
16:16:30.728,15.76,-8.15,-236.91,-0.43,-0.3,-0.37,0.14,0.28,0.98,1000
16:16:30.729,15.76,-8.15,-236.91,-0.18,-0.43,-0.43,0.14,0.28,0.98,1000
16:16:30.729,15.76,-8.15,-236.91,-0.18,-0.37,-0.49,0.14,0.28,0.98,1000
16:16:30.729,15.76,-8.15,-236.91,-0.24,-0.49,-0.49,0.14,0.28,0.98,1000
16:16:30.729,15.76,-8.15,-236.91,-0.43,-0.37,-0.49,0.14,0.28,0.98,1000
16:16:30.730,15.76,-8.15,-236.91,-0.18,-0.43,-0.61,0.15,0.28,0.98,1000
16:16:30.732,15.76,-8.15,-236.91,-0.37,-0.49,-0.43,0.15,0.28,0.98,1000
16:16:30.734,15.76,-8.15,-236.91,-0.24,-0.43,-0.37,0.14,0.28,0.98,1000
16:16:30.737,15.76,-8.15,-236.91,-0.24,-0.24,-0.37,0.14,0.28,0.98,1000
16:16:30.739,15.76,-8.15,-236.91,-0.37,-0.24,-0.37,0.15,0.28,0.98,1000
16:16:30.740,15.76,-8.15,-236.92,-0.3,-0.37,-0.49,0.14,0.28,0.98,1000
16:16:30.742,15.76,-8.15,-236.92,-0.18,-0.24,-0.37,0.14,0.28,0.98,1000
16:16:30.744,15.76,-8.15,-236.92,-0.3,-0.3,-0.49,0.15,0.28,0.98,1000
16:16:30.746,15.76,-8.15,-236.92,-0.24,-0.3,-0.55,0.14,0.28,0.98,1000
16:16:30.748,15.76,-8.15,-236.92,-0.12,-0.37,-0.37,0.15,0.28,0.98,1000
16:16:30.752,15.76,-8.15,-236.92,-0.18,-0.3,-0.37,0.15,0.28,0.98,1000
16:16:30.753,15.76,-8.15,-236.92,-0.12,-0.3,-0.37,0.15,0.28,0.98,1000
16:16:30.754,15.76,-8.15,-236.92,-0.24,-0.18,-0.37,0.15,0.28,0.98,1000
16:16:30.756,15.76,-8.15,-236.92,-0.18,-0.24,-0.43,0.14,0.28,0.98,1000
16:16:30.758,15.76,-8.15,-236.92,-0.24,-0.3,-0.3,0.14,0.28,0.98,1000
16:16:30.762,15.76,-8.15,-236.92,-0.12,-0.18,-0.43,0.15,0.28,0.98,1000
16:16:30.762,15.76,-8.15,-236.92,-0.12,-0.37,-0.49,0.14,0.28,0.98,1000
16:16:30.764,15.76,-8.15,-236.92,-0.18,-0.24,-0.55,0.15,0.28,0.98,1000
16:16:30.766,15.76,-8.15,-236.92,-0.18,-0.3,-0.49,0.15,0.28,0.98,1000
16:16:30.768,15.76,-8.15,-236.92,-0.06,-0.3,-0.55,0.14,0.28,0.98,1000
16:16:30.770,15.76,-8.15,-236.92,-0.12,-0.18,-0.37,0.14,0.28,0.98,1000
16:16:30.774,15.76,-8.15,-236.92,-0.12,-0.12,-0.43,0.14,0.28,0.98,1000
16:16:30.774,15.76,-8.15,-236.92,-0.3,-0.18,-0.37,0.14,0.28,0.98,1000
16:16:30.776,15.76,-8.15,-236.93,-0.18,-0.06,-0.37,0.14,0.28,0.98,1000
