Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
16:52:48.185,0.62,5.73,-107.79,0.85,-15.61,0.91,-0.11,-0.01,0.99,1000
16:52:48.196,0.58,5.61,-107.77,3.72,-9.27,1.22,-0.1,0.02,0.97,1000
16:52:48.207,0.67,5.59,-107.77,6.71,-5.18,-1.59,-0.13,0.08,0.94,1000
16:52:48.218,0.97,5.65,-107.81,9.02,-0.73,-6.04,-0.09,0.1,0.99,1000
16:52:48.231,1.35,5.68,-107.89,9.88,4.09,-8.9,-0.1,0.07,0.97,1000
16:52:48.240,1.66,5.75,-107.99,8.41,7.32,-9.27,-0.11,0.05,0.99,1000
16:52:48.254,1.82,5.87,-108.08,4.7,9.76,-6.52,-0.12,-0.01,0.98,1000
16:52:48.262,1.76,6.05,-108.13,0.3,10.79,-0.85,-0.15,-0.04,1.0,1000
16:52:48.273,1.55,6.3,-108.12,-4.45,10.91,3.41,-0.13,0.0,0.99,1000
16:52:48.286,1.36,6.48,-108.07,-8.35,9.15,5.67,-0.1,0.01,1.02,1000
16:52:48.295,1.23,6.58,-108.01,-11.1,5.79,5.79,-0.13,0.06,1.0,1000
16:52:48.306,1.17,6.64,-107.95,-13.48,2.07,4.51,-0.08,0.03,1.06,1000
16:52:48.325,1.04,6.51,-107.89,-15.18,1.04,6.04,-0.05,-0.01,1.06,1000
16:52:48.328,0.82,6.38,-107.82,-16.34,-0.43,8.78,-0.11,-0.04,1.03,1000
16:52:48.341,0.45,6.27,-107.7,-16.89,-2.62,11.77,-0.1,-0.06,1.03,1000
16:52:48.368,0.07,6.17,-107.56,-15.91,-4.02,14.39,-0.12,-0.07,1.04,1000
16:52:48.368,-0.3,6.13,-107.39,-13.54,-6.77,14.94,-0.13,-0.03,1.01,1000
16:52:48.372,-0.56,6.08,-107.24,-9.76,-9.33,13.6,-0.1,-0.04,1.04,1000
16:52:48.386,-0.77,5.99,-107.1,-5.0,-10.67,11.71,-0.12,-0.03,1.02,1000
16:52:48.399,-0.87,5.91,-106.98,-0.49,-12.68,8.72,-0.11,-0.02,1.01,1000
16:52:48.405,-0.88,5.79,-106.9,2.87,-11.95,5.67,-0.09,-0.01,1.03,1000
16:52:48.432,-0.85,5.65,-106.85,4.7,-10.67,3.35,-0.09,-0.01,1.0,1000
16:52:48.432,-0.8,5.54,-106.82,5.06,-7.01,1.52,-0.09,-0.02,1.04,1000
16:52:48.447,-0.77,5.44,-106.81,4.39,-2.99,1.59,-0.06,-0.04,1.01,1000
16:52:48.449,-0.79,5.35,-106.79,3.6,0.0,1.34,-0.08,-0.03,1.03,1000
16:52:48.465,-0.81,5.32,-106.78,3.41,3.29,0.0,-0.1,-0.0,1.02,1000
16:52:48.476,-0.74,5.35,-106.8,3.84,3.54,-3.41,-0.1,0.04,1.02,1000
16:52:48.485,-0.57,5.41,-106.86,4.63,2.62,-7.8,-0.13,0.06,1.04,1000
16:52:48.496,-0.31,5.5,-106.96,5.49,2.99,-11.04,-0.11,0.04,1.07,1000
16:52:48.504,-0.12,5.56,-107.09,4.88,3.11,-11.89,-0.1,0.01,1.04,1000
