Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
17:13:41.536,-0.1,-1.94,9.48,3.66,5.37,-3.9,0.03,-0.0,0.99,1000
17:13:41.547,-0.04,-1.81,9.44,4.88,4.45,-1.83,0.05,0.0,1.02,1000
17:13:41.558,0.05,-1.88,9.43,5.98,3.54,0.49,0.04,0.0,1.02,1000
17:13:41.569,0.15,-1.89,9.44,6.65,1.89,0.98,0.01,0.0,1.03,1000
17:13:41.580,0.2,-1.76,9.45,6.04,0.61,-0.43,0.0,-0.02,1.02,1000
17:13:41.591,0.13,-1.45,9.43,4.09,-0.91,-2.2,-0.01,-0.0,1.02,1000
17:13:41.602,0.02,-1.12,9.41,1.34,-2.01,-2.74,0.01,-0.02,1.0,1000
17:13:41.630,-0.1,-1.01,9.38,-1.95,-2.93,-1.28,0.03,0.02,1.01,1000
17:13:41.633,-0.04,-1.06,9.38,-5.18,-3.41,0.67,0.02,0.01,1.0,1000
17:13:41.635,0.03,-1.13,9.39,-6.77,-3.66,2.38,0.02,0.01,1.01,1000
17:13:41.646,0.04,-1.26,9.43,-7.44,-3.48,4.7,0.05,0.01,1.01,1000
17:13:41.657,0.05,-1.48,9.49,-6.89,-3.17,5.55,0.04,-0.0,1.02,1000
17:13:41.670,-0.02,-1.65,9.55,-6.95,-3.05,5.12,0.03,-0.02,1.03,1000
17:13:41.679,-0.14,-1.7,9.59,-6.04,-2.8,3.29,0.03,-0.01,1.02,1000
17:13:41.698,-0.3,-1.73,9.63,-5.24,-2.87,2.01,0.04,-0.02,1.03,1000
17:13:41.705,-0.43,-1.78,9.65,-4.7,-2.8,2.07,0.05,-0.02,1.02,1000
17:13:41.714,-0.56,-1.91,9.67,-3.96,-2.74,2.87,0.05,-0.02,1.04,1000
17:13:41.735,-0.71,-2.15,9.71,-2.8,-2.56,4.15,0.07,-0.02,1.03,1000
17:13:41.735,-0.86,-2.53,9.76,-1.04,-2.01,5.43,0.08,-0.02,1.05,1000
17:13:41.745,-0.89,-2.8,9.82,-0.55,-1.46,4.33,0.05,-0.01,1.05,1000
17:13:41.756,-0.91,-2.93,9.85,-0.18,-0.73,2.01,0.05,-0.02,1.04,1000
17:13:41.767,-0.98,-2.98,9.87,-0.12,-0.24,0.49,0.06,-0.02,1.04,1000
17:13:41.778,-1.02,-3.05,9.87,0.67,0.12,-0.55,0.08,-0.05,1.02,1000
17:13:41.789,-1.17,-3.26,9.87,1.34,0.24,-0.18,0.09,-0.02,1.04,1000
17:13:41.800,-1.19,-3.58,9.87,2.74,0.43,-0.12,0.09,-0.0,1.05,1000
17:13:41.815,-1.04,-3.88,9.86,3.35,0.67,-1.16,0.08,-0.0,1.07,1000
17:13:41.822,-0.91,-3.97,9.84,3.35,0.3,-3.9,0.06,-0.02,1.05,1000
17:13:41.842,-0.83,-3.9,9.78,3.05,-0.24,-6.83,0.03,-0.02,1.05,1000
17:13:41.845,-0.81,-3.64,9.69,1.28,-0.79,-9.09,0.03,-0.01,1.03,1000
17:13:41.855,-0.71,-3.32,9.59,-2.01,-1.28,-9.45,0.02,0.03,1.02,1000
17:13:41.866,-0.56,-3.01,9.49,-5.49,-2.13,-7.56,0.03,-0.01,0.99,1000
17:13:41.877,-0.51,-2.79,9.43,-8.05,-2.2,-3.66,0.04,-0.01,0.99,1000
17:13:41.888,-0.55,-2.76,9.41,-9.76,-2.5,1.71,0.09,-0.01,1.0,1000
17:13:41.899,-0.58,-3.11,9.47,-9.51,-2.07,7.62,0.08,0.01,1.03,1000
17:13:41.910,-0.5,-3.37,9.56,-8.41,-0.85,7.68,0.05,-0.02,1.04,1000
17:13:41.921,-0.55,-3.38,9.63,-5.91,0.37,4.39,0.04,-0.02,1.04,1000
17:13:41.941,-0.67,-3.16,9.65,-2.93,1.59,-0.98,0.02,-0.02,1.04,1000
17:13:41.943,-0.85,-2.76,9.61,-1.46,1.77,-6.34,0.01,-0.03,1.04,1000
17:13:41.954,-1.0,-2.36,9.53,-1.83,1.22,-9.09,0.02,-0.01,1.03,1000
17:13:41.965,-1.02,-2.14,9.43,-2.87,-0.55,-8.23,0.04,-0.02,1.01,1000
17:13:41.976,-1.09,-2.14,9.36,-3.48,-2.26,-4.33,0.07,-0.03,1.0,1000
17:13:41.987,-1.13,-2.39,9.33,-4.39,-3.17,0.43,0.08,0.01,1.03,1000
17:13:42.002,-1.06,-2.72,9.36,-4.57,-3.11,3.23,0.06,-0.03,1.04,1000
17:13:42.024,-1.11,-2.86,9.39,-4.39,-2.01,2.68,0.04,-0.02,1.05,1000
17:13:42.024,-1.14,-2.83,9.4,-3.72,-0.37,-0.61,0.03,-0.03,1.04,1000
17:13:42.039,-1.21,-2.68,9.38,-2.99,1.16,-4.09,0.02,-0.04,1.05,1000
17:13:42.044,-1.33,-2.45,9.33,-2.5,1.16,-5.67,0.03,-0.05,1.01,1000
17:13:42.054,-1.51,-2.44,9.27,-1.4,0.73,-3.35,0.09,-0.01,1.05,1000
17:13:42.064,-1.47,-2.66,9.25,0.49,0.98,-1.16,0.07,-0.01,1.03,1000
17:13:42.076,-1.38,-2.9,9.24,1.04,1.04,-0.18,0.05,-0.03,1.07,1000
17:13:42.088,-1.31,-2.93,9.24,1.71,1.52,-1.22,0.04,-0.03,1.03,1000
17:13:42.098,-1.31,-2.87,9.22,1.95,1.83,-2.01,0.04,-0.03,1.06,1000
17:13:42.108,-1.34,-2.72,9.2,1.22,2.07,-2.62,0.03,-0.02,1.02,1000
17:13:42.121,-1.31,-2.51,9.17,-0.61,1.34,-2.68,0.02,-0.02,1.04,1000
17:13:42.142,-1.3,-2.3,9.14,-1.95,0.61,-1.4,0.04,-0.03,0.99,1000
17:13:42.144,-1.31,-2.2,9.14,-2.93,-0.3,1.1,0.04,-0.01,1.03,1000
17:13:42.152,-1.27,-2.21,9.17,-2.93,-1.34,3.72,0.06,-0.02,1.01,1000
17:13:42.163,-1.16,-2.38,9.22,-2.44,-1.77,5.24,0.05,0.0,1.05,1000
17:13:42.175,-1.02,-2.45,9.27,-2.01,-2.01,4.27,0.04,-0.03,1.03,1000
17:13:42.185,-1.03,-2.44,9.31,-0.55,-1.71,1.65,0.03,-0.02,1.04,1000
17:13:42.197,-1.07,-2.37,9.31,-0.73,-1.83,-1.34,0.03,-0.04,1.03,1000
17:13:42.207,-1.17,-2.25,9.28,-0.91,-1.83,-3.23,0.04,-0.03,1.03,1000
17:13:42.218,-1.27,-2.22,9.25,-1.71,-2.2,-3.48,0.05,-0.02,1.03,1000
17:13:42.229,-1.3,-2.33,9.21,-0.98,-2.38,-2.38,0.07,-0.04,1.01,1000
17:13:42.241,-1.44,-2.72,9.2,1.71,-2.2,0.3,0.11,-0.05,1.02,1000
17:13:42.251,-1.53,-3.27,9.21,5.18,-1.04,1.65,0.12,-0.02,1.05,1000
17:13:42.267,-1.44,-3.89,9.22,8.23,0.55,0.24,0.11,-0.02,1.08,1000
17:13:42.273,-1.33,-4.24,9.21,10.79,2.5,-3.72,0.08,-0.04,1.08,1000
17:13:42.284,-1.31,-4.25,9.14,13.29,4.33,-9.21,0.05,-0.05,1.06,1000
17:13:42.295,-1.38,-4.04,9.03,14.82,5.55,-13.78,0.05,-0.05,1.05,1000
17:13:42.307,-1.42,-3.77,8.84,16.1,6.46,-16.4,0.06,-0.02,1.02,1000
17:13:42.317,-1.35,-3.59,8.67,15.73,7.26,-15.43,0.07,-0.03,1.02,1000
17:13:42.328,-1.17,-3.53,8.51,12.99,8.05,-12.13,0.06,0.01,1.02,1000
17:13:42.339,-0.75,-3.4,8.39,9.09,8.48,-9.57,0.03,0.01,1.01,1000
17:13:42.352,-0.43,-3.05,8.29,4.7,8.35,-7.74,0.02,0.0,0.99,1000
17:13:42.362,-0.25,-2.7,8.22,0.85,7.62,-5.61,0.03,0.01,1.0,1000
17:13:42.372,-0.09,-2.42,8.17,-2.99,6.28,-4.09,0.02,0.02,1.0,1000
17:13:42.383,0.1,-2.09,8.12,-5.98,4.51,-3.96,0.01,0.03,1.0,1000
17:13:42.394,0.31,-1.73,8.08,-7.62,2.62,-4.45,0.0,0.02,1.0,1000
17:13:42.405,0.39,-1.43,8.03,-7.56,1.34,-4.82,0.01,0.01,1.01,1000
17:13:42.416,0.39,-1.2,7.98,-6.65,-0.06,-4.21,0.01,0.0,1.02,1000
17:13:42.428,0.31,-1.06,7.94,-5.49,-1.59,-3.05,0.02,-0.01,1.02,1000
17:13:42.456,0.17,-1.04,7.91,-4.27,-2.13,-1.71,0.02,0.0,1.03,1000
17:13:42.456,0.1,-1.02,7.89,-2.8,-2.2,-1.71,-0.0,-0.01,1.03,1000
17:13:42.460,-0.07,-0.87,7.87,-2.07,-1.95,-2.68,-0.0,-0.02,1.04,1000
17:13:42.471,-0.23,-0.69,7.84,-2.26,-1.59,-3.05,0.0,-0.01,1.02,1000
17:13:42.485,-0.36,-0.54,7.8,-3.05,-1.16,-2.93,0.0,-0.01,1.03,1000
17:13:42.493,-0.43,-0.43,7.77,-4.7,-1.1,-2.38,0.0,-0.01,1.01,1000
17:13:42.505,-0.45,-0.34,7.75,-6.46,-0.55,-1.04,0.01,0.0,1.02,1000
17:13:42.515,-0.42,-0.3,7.75,-8.17,0.06,1.28,0.01,0.01,1.01,1000
17:13:42.527,-0.39,-0.31,7.78,-9.45,0.12,3.78,0.02,-0.01,1.02,1000
17:13:42.537,-0.44,-0.4,7.83,-10.91,-0.37,6.22,0.01,-0.0,1.02,1000
17:13:42.548,-0.48,-0.45,7.91,-11.95,-0.85,7.07,0.01,-0.01,1.03,1000
17:13:42.560,-0.58,-0.5,7.99,-11.95,-1.4,7.26,0.01,-0.01,1.02,1000
17:13:42.572,-0.68,-0.55,8.07,-11.4,-2.01,6.89,0.02,-0.02,1.03,1000
17:13:42.581,-0.85,-0.65,8.14,-10.37,-2.32,6.59,0.03,-0.03,1.03,1000
17:13:42.593,-1.07,-0.89,8.21,-8.9,-2.44,6.28,0.05,-0.03,1.04,1000
17:13:42.603,-1.23,-1.17,8.27,-7.26,-2.2,5.91,0.05,-0.04,1.04,1000
17:13:42.617,-1.41,-1.53,8.33,-5.12,-1.83,5.0,0.06,-0.04,1.06,1000
17:13:42.626,-1.55,-1.8,8.38,-2.74,-1.16,2.93,0.04,-0.04,1.05,1000
17:13:42.662,-1.71,-1.98,8.4,-1.22,-0.85,1.1,0.04,-0.05,1.06,1000
17:13:42.662,-1.86,-2.07,8.41,-0.37,-0.91,-0.3,0.04,-0.05,1.04,1000
17:13:42.662,-2.04,-2.19,8.4,0.37,-0.91,0.06,0.07,-0.05,1.04,1000
17:13:42.670,-2.12,-2.45,8.41,0.61,-0.49,1.65,0.08,-0.03,1.04,1000
17:13:42.681,-2.09,-2.76,8.44,0.18,0.18,2.2,0.07,-0.04,1.05,1000
17:13:42.692,-2.08,-2.97,8.46,1.16,1.46,1.4,0.07,-0.04,1.04,1000
17:13:42.702,-2.07,-3.13,8.46,1.83,2.68,-0.24,0.07,-0.02,1.05,1000
17:13:42.717,-1.96,-3.21,8.45,2.56,3.17,-2.38,0.05,-0.03,1.03,1000
17:13:42.724,-1.88,-3.18,8.42,2.5,2.32,-3.96,0.04,-0.03,1.05,1000
17:13:42.735,-1.8,-3.03,8.37,1.71,0.67,-4.94,0.04,-0.03,1.02,1000
17:13:42.767,-1.8,-2.93,8.31,1.71,-0.91,-4.39,0.06,-0.05,1.02,1000
17:13:42.767,-1.83,-3.04,8.28,2.5,-1.28,-2.13,0.09,-0.03,1.01,1000
17:13:42.768,-1.82,-3.34,8.26,4.88,-0.85,0.18,0.1,-0.03,1.06,1000
17:13:42.779,-1.67,-3.7,8.27,7.87,0.67,-0.3,0.07,0.0,1.07,1000
17:13:42.790,-1.5,-3.77,8.25,9.76,2.74,-3.9,0.04,-0.05,1.07,1000
17:13:42.801,-1.52,-3.43,8.18,10.61,4.76,-9.02,0.0,-0.03,1.04,1000
17:13:42.812,-1.5,-2.92,8.06,10.55,5.98,-12.44,0.02,-0.04,1.02,1000
17:13:42.823,-1.52,-2.51,7.92,8.84,6.77,-12.26,0.04,-0.02,1.01,1000
17:13:42.838,-1.44,-2.31,7.8,6.22,6.65,-9.57,0.05,0.0,1.01,1000
17:13:42.855,-1.25,-2.26,7.71,2.99,5.98,-6.65,0.02,0.01,1.01,1000
17:13:42.865,-0.98,-2.06,7.65,0.0,4.63,-5.37,0.01,-0.01,1.0,1000
17:13:42.871,-0.8,-1.73,7.59,-1.4,3.41,-4.57,-0.0,-0.0,1.0,1000
17:13:42.878,-0.69,-1.43,7.54,-2.2,2.01,-3.72,0.01,-0.01,0.99,1000
17:13:42.890,-0.64,-1.21,7.51,-2.38,0.79,-2.62,0.02,0.01,1.01,1000
17:13:42.900,-0.55,-1.07,7.48,-1.77,0.06,-2.32,0.01,-0.01,1.02,1000
17:13:42.911,-0.5,-0.98,7.46,-1.22,0.0,-1.77,0.01,-0.01,1.02,1000
17:13:42.925,-0.49,-0.88,7.44,-0.85,0.18,-2.13,0.01,-0.01,1.03,1000
17:13:42.933,-0.51,-0.75,7.41,-0.85,0.43,-2.56,-0.0,-0.02,1.03,1000
17:13:42.944,-0.61,-0.59,7.38,-1.4,0.3,-2.68,0.0,-0.01,1.02,1000
17:13:42.956,-0.7,-0.47,7.36,-1.83,0.37,-2.01,0.01,-0.03,1.02,1000
17:13:42.966,-0.8,-0.44,7.34,-3.17,0.18,-0.49,0.02,-0.01,1.03,1000
17:13:42.977,-0.81,-0.46,7.34,-3.72,-0.06,0.12,0.0,-0.01,1.02,1000
17:13:42.988,-0.79,-0.43,7.34,-4.88,-0.43,0.18,0.01,-0.01,1.03,1000
17:13:43.000,-0.76,-0.42,7.34,-5.49,-0.91,0.3,0.01,-0.01,1.01,1000
17:13:43.010,-0.74,-0.45,7.35,-5.79,-1.65,0.91,0.01,-0.01,1.03,1000
17:13:43.023,-0.76,-0.49,7.36,-6.28,-2.56,1.65,0.02,-0.03,1.01,1000
17:13:43.033,-0.87,-0.58,7.38,-6.83,-3.05,2.38,0.03,-0.01,1.04,1000
17:13:43.046,-0.94,-0.69,7.41,-7.07,-3.17,2.62,0.01,-0.02,1.02,1000
17:13:43.061,-1.07,-0.75,7.44,-7.2,-2.8,1.83,0.02,-0.02,1.04,1000
17:13:43.068,-1.18,-0.8,7.45,-7.13,-2.5,1.28,0.02,-0.03,1.02,1000
17:13:43.078,-1.3,-0.9,7.47,-7.44,-1.95,1.52,0.04,-0.02,1.04,1000
17:13:43.089,-1.37,-1.07,7.48,-7.44,-1.4,1.83,0.03,-0.03,1.02,1000
17:13:43.098,-1.5,-1.2,7.51,-6.59,-0.67,2.38,0.05,-0.05,1.03,1000
17:13:43.109,-1.69,-1.51,7.54,-5.91,-0.18,3.54,0.07,-0.02,1.04,1000
17:13:43.120,-1.69,-1.79,7.58,-4.63,0.12,3.05,0.04,-0.03,1.05,1000
17:13:43.131,-1.75,-1.9,7.6,-3.05,-0.18,1.1,0.02,-0.04,1.04,1000
17:13:43.146,-1.81,-1.89,7.6,-1.46,-0.61,-0.79,0.03,-0.04,1.04,1000
17:13:43.153,-1.87,-1.87,7.59,-1.1,-1.16,-1.95,0.03,-0.04,1.04,1000
17:13:43.168,-1.96,-1.86,7.57,0.12,-1.89,-1.83,0.05,-0.05,1.02,1000
17:13:43.178,-2.03,-2.01,7.56,0.61,-1.65,-0.12,0.06,-0.02,1.04,1000
17:13:43.186,-1.94,-2.16,7.56,0.55,-1.22,0.55,0.03,-0.02,1.03,1000
17:13:43.197,-1.84,-2.17,7.57,-0.55,-1.22,0.67,0.03,-0.04,1.04,1000
17:13:43.208,-1.86,-2.11,7.57,-1.83,-1.46,0.49,0.04,-0.03,1.02,1000
17:13:43.219,-1.85,-2.07,7.57,-2.93,-1.83,0.24,0.03,-0.03,1.04,1000
17:13:43.230,-1.87,-2.01,7.57,-4.39,-2.38,-0.24,0.02,-0.03,1.02,1000
17:13:43.241,-1.87,-1.93,7.57,-4.82,-3.05,-0.67,0.03,-0.02,1.03,1000
17:13:43.262,-1.81,-1.88,7.57,-5.49,-3.48,-0.12,0.03,-0.02,1.02,1000
17:13:43.267,-1.79,-1.84,7.57,-6.4,-3.54,0.55,0.03,-0.03,1.02,1000
17:13:43.274,-1.82,-1.8,7.58,-7.2,-3.23,1.52,0.03,-0.04,1.01,1000
17:13:43.285,-1.94,-1.85,7.6,-6.77,-2.93,2.87,0.05,-0.05,1.02,1000
17:13:43.297,-2.09,-2.04,7.64,-5.79,-1.95,4.02,0.07,-0.04,1.03,1000
17:13:43.307,-2.14,-2.29,7.68,-3.17,-0.06,3.35,0.06,-0.04,1.04,1000
17:13:43.317,-2.2,-2.43,7.71,-0.67,1.71,1.22,0.04,-0.05,1.05,1000
17:13:43.332,-2.27,-2.38,7.71,1.4,2.74,-2.01,0.02,-0.05,1.04,1000
17:13:43.341,-2.36,-2.19,7.68,2.56,2.74,-4.15,0.03,-0.06,1.04,1000
17:13:43.351,-2.45,-2.04,7.63,2.56,1.89,-4.45,0.03,-0.04,1.03,1000
17:13:43.376,-2.46,-1.96,7.58,2.01,0.67,-3.05,0.04,-0.05,1.03,1000
17:13:43.377,-2.47,-1.97,7.56,1.16,-0.61,-1.04,0.04,-0.05,1.02,1000
17:13:43.385,-2.45,-2.07,7.56,0.12,-0.98,1.22,0.06,-0.03,1.04,1000
17:13:43.395,-2.35,-2.17,7.58,-0.55,-0.85,1.34,0.03,-0.03,1.04,1000
17:13:43.406,-2.27,-2.13,7.58,-1.46,-0.49,-0.37,0.02,-0.04,1.04,1000
17:13:43.417,-2.28,-1.92,7.57,-2.56,-0.3,-2.62,0.02,-0.04,1.02,1000
17:13:43.432,-2.32,-1.78,7.54,-3.54,-0.3,-3.05,0.03,-0.04,1.03,1000
17:13:43.444,-2.35,-1.72,7.51,-4.02,-0.91,-2.13,0.04,-0.05,1.02,1000
17:13:43.454,-2.39,-1.77,7.49,-4.02,-1.34,-0.37,0.05,-0.03,1.04,1000
17:13:43.477,-2.36,-1.96,7.5,-2.8,-1.04,1.16,0.06,-0.03,1.04,1000
17:13:43.477,-2.29,-2.16,7.51,-1.46,0.37,1.1,0.05,-0.04,1.04,1000
17:13:43.483,-2.25,-2.24,7.52,-0.43,2.01,-0.61,0.04,-0.05,1.04,1000
17:13:43.494,-2.28,-2.2,7.5,0.0,2.99,-3.05,0.03,-0.05,1.04,1000
17:13:43.505,-2.39,-2.09,7.46,0.61,3.66,-4.39,0.04,-0.06,1.02,1000
17:13:43.518,-2.5,-2.07,7.41,1.16,3.78,-4.15,0.05,-0.04,1.03,1000
17:13:43.530,-2.49,-2.1,7.37,1.22,3.41,-3.78,0.04,-0.04,1.04,1000
17:13:43.540,-2.45,-2.07,7.33,1.34,2.56,-3.72,0.02,-0.04,1.03,1000
17:13:43.551,-2.4,-1.93,7.28,0.98,1.28,-3.9,0.02,-0.04,1.03,1000
17:13:43.560,-2.34,-1.8,7.24,0.12,-0.3,-3.41,0.02,-0.04,1.02,1000
17:13:43.580,-2.33,-1.7,7.21,-0.49,-1.59,-2.56,0.03,-0.05,1.02,1000
17:13:43.586,-2.33,-1.66,7.19,-1.34,-2.2,-1.4,0.03,-0.03,1.03,1000
17:13:43.593,-2.27,-1.64,7.18,-2.32,-2.5,-0.67,0.02,-0.04,1.02,1000
17:13:43.604,-2.25,-1.55,7.17,-2.87,-2.2,-0.49,0.01,-0.04,1.02,1000
17:13:43.615,-2.27,-1.44,7.17,-3.6,-1.83,0.3,0.03,-0.04,1.02,1000
17:13:43.626,-2.29,-1.42,7.17,-3.84,-1.1,1.04,0.03,-0.04,1.02,1000
17:13:43.638,-2.32,-1.43,7.18,-3.54,0.18,1.28,0.03,-0.05,1.01,1000
17:13:43.651,-2.39,-1.5,7.2,-2.62,1.16,1.52,0.04,-0.04,1.02,1000
17:13:43.665,-2.4,-1.61,7.21,-1.71,2.5,0.98,0.04,-0.04,1.03,1000
17:13:43.673,-2.4,-1.65,7.22,-0.73,2.87,-0.3,0.02,-0.05,1.03,1000
17:13:43.684,-2.45,-1.6,7.21,-0.24,2.38,-1.83,0.02,-0.05,1.02,1000
17:13:43.695,-2.5,-1.54,7.18,0.0,1.28,-2.07,0.02,-0.05,1.02,1000
17:13:43.706,-2.56,-1.51,7.16,-0.49,-0.3,-1.46,0.03,-0.05,1.02,1000
17:13:43.719,-2.61,-1.53,7.15,-0.55,-1.46,-0.37,0.04,-0.05,1.01,1000
17:13:43.725,-2.64,-1.65,7.15,-0.85,-1.77,1.52,0.05,-0.04,1.04,1000
17:13:43.736,-2.57,-1.84,7.17,-0.79,-1.46,1.77,0.04,-0.04,1.03,1000
17:13:43.751,-2.56,-1.94,7.19,-0.79,-0.18,0.55,0.03,-0.04,1.04,1000
17:13:43.760,-2.57,-1.95,7.19,-1.28,0.61,-1.16,0.03,-0.05,1.03,1000
17:13:43.770,-2.62,-1.88,7.17,-2.01,1.16,-2.62,0.03,-0.05,1.03,1000
17:13:43.793,-2.71,-1.79,7.13,-2.2,1.1,-3.54,0.04,-0.06,1.01,1000
17:13:43.793,-2.78,-1.8,7.09,-2.01,0.24,-2.8,0.04,-0.05,1.03,1000
17:13:43.802,-2.79,-1.88,7.07,-0.24,-0.67,-1.89,0.04,-0.06,1.02,1000
17:13:43.813,-2.77,-1.94,7.05,2.56,-2.13,-1.59,0.03,-0.04,1.04,1000
17:13:43.824,-2.64,-1.94,7.03,5.55,-3.78,-1.22,0.02,-0.03,1.04,1000
17:13:43.863,-2.45,-1.89,7.02,8.96,-6.04,-1.22,0.02,-0.05,1.04,1000
17:13:43.863,-2.32,-1.87,7.01,11.89,-8.17,-0.06,0.03,-0.05,1.06,1000
17:13:43.864,-2.2,-1.87,7.01,14.02,-9.7,0.98,0.02,-0.05,1.05,1000
17:13:43.894,-2.2,-1.82,7.03,15.18,-9.57,1.95,0.03,-0.07,1.05,1000
17:13:43.913,-2.24,-1.84,7.06,15.79,-8.17,3.6,0.04,-0.05,1.04,1000
17:13:43.914,-2.2,-1.95,7.11,14.76,-6.28,5.06,0.05,-0.05,1.05,1000
17:13:43.914,-2.12,-2.09,7.17,13.11,-3.78,5.79,0.05,-0.02,1.04,1000
17:13:43.915,-1.98,-2.25,7.23,12.01,-1.04,5.18,0.06,-0.04,1.03,1000
17:13:43.923,-1.82,-2.4,7.28,10.67,1.4,3.84,0.04,-0.0,1.03,1000
17:13:43.953,-1.55,-2.41,7.31,7.93,2.38,0.43,0.02,-0.02,1.02,1000
17:13:43.955,-1.33,-2.26,7.3,3.84,2.38,-2.32,0.02,-0.01,1.01,1000
17:13:43.956,-1.15,-2.08,7.26,-1.22,1.28,-4.63,0.02,0.0,1.0,1000
17:13:43.991,-1.02,-1.93,7.21,-5.24,-0.55,-4.82,0.04,-0.02,0.98,1000
17:13:44.002,-1.0,-2.02,7.17,-8.17,-2.26,-2.62,0.07,0.0,0.99,1000
17:13:44.003,-0.89,-2.34,7.15,-10.55,-3.23,-0.24,0.06,0.0,1.02,1000
17:13:44.004,-0.85,-2.57,7.15,-11.77,-3.35,-0.73,0.03,-0.02,1.02,1000
17:13:44.011,-0.94,-2.56,7.13,-11.95,-3.05,-2.74,0.03,-0.03,1.02,1000
17:13:44.022,-1.15,-2.4,7.09,-11.52,-2.26,-5.12,0.02,-0.04,1.02,1000
17:13:44.051,-1.44,-2.22,7.03,-10.67,-1.46,-6.28,0.03,-0.06,1.01,1000
17:13:44.051,-1.72,-2.18,6.96,-11.04,-0.67,-5.3,0.06,-0.03,1.03,1000
17:13:44.057,-1.9,-2.24,6.91,-10.73,-0.06,-3.72,0.04,-0.04,1.02,1000
17:13:44.066,-2.09,-2.29,6.88,-10.24,0.55,-2.5,0.05,-0.05,1.03,1000
17:13:44.092,-2.31,-2.41,6.85,-7.56,1.22,-0.91,0.06,-0.06,1.01,1000
