Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
16:59:19.912,5.48,-3.87,-95.05,-1.59,-2.99,7.99,0.07,0.15,1.02,1000
16:59:19.919,5.67,-3.9,-94.96,-2.8,-5.91,8.23,0.06,0.13,1.04,1000
16:59:19.940,5.79,-3.92,-94.87,-3.66,-7.8,7.5,0.07,0.11,1.03,1000
16:59:19.941,5.84,-3.96,-94.79,-3.78,-9.09,6.59,0.07,0.1,1.03,1000
16:59:19.952,5.82,-4.02,-94.72,-4.02,-10.61,5.98,0.08,0.1,1.03,1000
16:59:19.963,5.8,-4.12,-94.66,-3.41,-11.04,6.1,0.08,0.11,1.04,1000
16:59:19.978,5.77,-4.22,-94.58,-2.26,-11.16,6.59,0.08,0.1,1.05,1000
16:59:19.985,5.75,-4.31,-94.51,-0.49,-11.16,7.01,0.1,0.09,1.06,1000
16:59:19.996,5.75,-4.46,-94.43,1.65,-9.7,8.48,0.11,0.12,1.05,1000
16:59:20.008,5.84,-4.63,-94.31,4.51,-7.5,10.73,0.1,0.12,1.07,1000
16:59:20.017,5.95,-4.78,-94.2,6.71,-5.24,11.34,0.13,0.12,1.06,1000
16:59:20.029,6.07,-4.95,-94.08,8.54,-1.46,11.16,0.13,0.11,1.05,1000
16:59:20.040,6.18,-5.13,-93.96,9.57,1.77,10.0,0.12,0.12,1.05,1000
16:59:20.051,6.31,-5.25,-93.86,9.63,4.39,8.84,0.14,0.12,1.03,1000
16:59:20.062,6.47,-5.38,-93.76,8.78,6.04,7.93,0.12,0.14,1.03,1000
16:59:20.073,6.64,-5.44,-93.69,7.13,6.89,7.32,0.12,0.15,1.02,1000
16:59:20.084,6.83,-5.45,-93.6,4.27,6.52,6.89,0.1,0.15,1.02,1000
16:59:20.095,7.0,-5.45,-93.54,1.77,5.79,5.61,0.1,0.14,1.01,1000
16:59:20.106,7.13,-5.44,-93.48,-1.1,4.45,3.78,0.11,0.14,1.01,1000
16:59:20.119,7.2,-5.44,-93.45,-4.15,2.68,1.46,0.1,0.13,1.01,1000
16:59:20.128,7.19,-5.44,-93.45,-6.52,0.37,-1.1,0.1,0.12,1.02,1000
16:59:20.140,7.1,-5.49,-93.48,-8.41,-3.11,-4.33,0.11,0.11,1.01,1000
16:59:20.154,6.96,-5.57,-93.53,-9.76,-6.1,-6.46,0.11,0.1,1.01,1000
16:59:20.162,6.81,-5.69,-93.61,-10.18,-9.7,-8.41,0.13,0.11,1.01,1000
16:59:20.172,6.65,-5.88,-93.71,-9.88,-11.95,-9.02,0.13,0.11,1.03,1000
16:59:20.185,6.51,-6.1,-93.81,-8.84,-11.52,-9.82,0.15,0.1,1.03,1000
16:59:20.194,6.34,-6.39,-93.92,-7.74,-9.94,-10.55,0.17,0.08,1.06,1000
16:59:20.207,6.1,-6.74,-94.04,-6.77,-7.8,-12.13,0.18,0.07,1.04,1000
16:59:20.216,5.86,-7.05,-94.2,-5.55,-5.12,-14.7,0.19,0.05,1.06,1000
16:59:20.228,5.53,-7.42,-94.36,-4.57,-3.78,-16.71,0.19,0.04,1.04,1000
16:59:20.246,5.25,-7.68,-94.55,-3.72,-2.32,-17.99,0.18,0.04,1.04,1000
16:59:20.249,4.96,-7.93,-94.75,-3.35,0.12,-18.05,0.17,0.06,1.02,1000
16:59:20.260,4.77,-8.07,-94.94,-3.29,2.13,-16.4,0.15,0.06,1.04,1000
16:59:20.271,4.56,-8.12,-95.13,-3.72,3.84,-15.06,0.14,0.04,1.03,1000
16:59:20.282,4.36,-8.1,-95.27,-4.02,4.63,-14.15,0.14,0.03,1.03,1000
16:59:20.293,4.12,-8.06,-95.42,-4.51,4.33,-13.29,0.13,0.03,1.02,1000
16:59:20.304,3.83,-7.96,-95.57,-4.7,3.11,-11.1,0.12,0.03,1.01,1000
16:59:20.315,3.57,-7.84,-95.68,-4.51,1.83,-9.09,0.1,0.03,1.01,1000
16:59:20.329,3.33,-7.67,-95.76,-3.84,0.73,-5.55,0.1,0.03,1.01,1000
16:59:20.337,3.16,-7.52,-95.81,-2.8,1.22,-2.2,0.12,0.05,1.0,1000
16:59:20.350,3.08,-7.41,-95.81,-2.07,1.65,1.52,0.1,0.05,1.04,1000
