Timestamp,Roll,Pitch,Yaw,Throttle
21:55:25.313,-6.22,-0.87,-40.44,1000
21:55:25.313,-6.47,-0.53,-40.39,1000
21:55:25.394,-6.41,-0.69,-40.36,1000
21:55:25.402,-6.43,-0.68,-40.44,1000
21:55:25.483,-6.44,-0.62,-40.43,1000
21:55:25.561,-6.08,-1.04,-40.32,1000
21:55:25.561,-5.56,-1.53,-39.87,1000
21:55:25.640,-6.09,-1.08,-39.67,1000
21:55:25.656,-6.27,-1.08,-39.75,1000
21:55:25.740,-5.52,-1.58,-39.61,1000
21:55:25.756,-5.74,-1.06,-39.36,1000
21:55:25.844,-6.31,-0.64,-39.61,1000
21:55:25.858,-6.16,-1.13,-39.74,1000
21:55:25.949,-5.73,-1.2,-39.41,1000
21:55:25.960,-6.05,-0.79,-38.9,1000
21:55:26.045,-6.43,-0.88,-38.79,1000
21:55:26.062,-6.52,-1.12,-38.76,1000
21:55:26.146,-6.69,-0.92,-38.88,1000
21:55:26.164,-6.72,-0.8,-39.04,1000
21:55:26.244,-6.75,-0.83,-39.02,1000
21:55:26.323,-6.99,-0.7,-38.93,1000
21:55:26.325,-7.14,-0.63,-38.89,1000
21:55:26.405,-6.89,-0.81,-38.77,1000
21:55:26.419,-7.07,-0.88,-38.47,1000
21:55:26.506,-7.34,-1.27,-38.18,1000
21:55:26.521,-7.41,-1.5,-37.89,1000
21:55:26.604,-7.34,-1.27,-37.86,1000
21:55:26.623,-7.24,-1.2,-38.11,1000
21:55:26.706,-7.33,-1.2,-38.54,1000
21:55:26.725,-7.41,-1.05,-38.96,1000
21:55:26.817,-7.5,-0.98,-39.18,1000
21:55:26.828,-7.51,-0.93,-39.17,1000
21:55:26.909,-7.55,-0.9,-39.08,1000
21:55:26.929,-7.53,-0.96,-39.2,1000
21:55:27.009,-7.01,-1.21,-39.05,1000
21:55:27.088,-7.27,-0.89,-38.98,1000
21:55:27.089,-7.29,-0.99,-39.13,1000
21:55:27.167,-7.25,-1.15,-39.21,1000
21:55:27.185,-7.46,-0.93,-39.25,1000
21:55:27.268,-7.25,-0.92,-39.26,1000
21:55:27.287,-7.21,-0.92,-39.24,1000
21:55:27.368,-7.32,-0.74,-39.09,1000
21:55:27.447,-7.54,-0.74,-38.9,1000
21:55:27.447,-7.79,-0.79,-38.74,1000
21:55:27.526,-7.72,-0.78,-38.79,1000
21:55:27.541,-7.69,-0.59,-39.03,1000
21:55:27.623,-7.67,-0.44,-39.32,1000
21:55:27.701,-7.65,-0.56,-39.25,1000
21:55:27.702,-7.61,-0.56,-39.11,1000
21:55:27.781,-7.6,-0.46,-38.87,1000
21:55:27.860,-7.52,-0.4,-39.11,1000
21:55:27.860,-7.32,-0.59,-39.32,1000
21:55:27.939,-7.3,-0.75,-39.86,1000
21:55:27.950,-7.14,-0.75,-40.48,1000
21:55:28.029,-6.32,-0.77,-41.07,1000
21:55:28.108,-5.78,-0.77,-41.78,1000
21:55:28.108,-5.49,-0.8,-41.89,1000
21:55:28.187,-4.86,-0.44,-41.64,1000
21:55:28.204,-4.5,-0.36,-41.62,1000
21:55:28.290,-4.25,-0.74,-41.6,1000
21:55:28.369,-4.79,-0.72,-41.48,1000
21:55:28.369,-5.47,-0.55,-41.78,1000
21:55:28.448,-5.13,-0.77,-41.54,1000
21:55:28.459,-5.12,-0.23,-41.67,1000
21:55:28.542,-5.1,-0.12,-41.92,1000
21:55:28.561,-4.73,-0.02,-42.02,1000
21:55:28.641,-4.75,0.4,-42.11,1000
21:55:28.720,-4.51,0.15,-42.17,1000
21:55:28.720,-4.56,0.07,-42.24,1000
21:55:28.799,-3.54,-0.62,-42.59,1000
21:55:28.818,-2.61,-0.99,-42.16,1000
21:55:28.899,-2.74,-0.5,-42.82,1000
21:55:28.983,-2.19,-1.1,-42.54,1000
21:55:28.983,-2.85,-1.01,-42.75,1000
21:55:29.065,-3.95,-0.93,-43.03,1000
21:55:29.071,-4.36,-0.96,-43.35,1000
21:55:29.150,-4.05,-0.82,-43.7,1000
21:55:29.229,-3.74,-0.68,-43.59,1000
21:55:29.229,-4.36,-0.24,-43.86,1000
21:55:29.308,-4.61,-0.53,-43.69,1000
21:55:29.326,-4.59,-0.33,-43.92,1000
21:55:29.411,-3.83,-0.75,-43.01,1000
21:55:29.428,-5.02,-0.08,-42.5,1000
21:55:29.511,-5.03,-1.52,-41.85,1000
21:55:29.531,-5.43,-3.5,-40.31,1000
21:55:29.616,-7.73,-3.65,-39.25,1000
21:55:29.632,-8.19,-2.63,-38.99,1000
21:55:29.712,-8.18,-2.66,-39.3,1000
21:55:29.792,-7.39,-1.66,-39.3,1000
21:55:29.792,-6.85,-1.75,-39.1,1000
21:55:29.871,-7.64,-2.24,-39.93,1000
